geometry,cell_id,num_species,num_points,bio1_mean,bio3_mean,bio4_mean,bio7_mean,bio12_mean,bio15_mean,elevation_mean,index_right,Id,AH,NOMAH,ZH,NOMZH,SZH,NOMSZH,Area_Ha,sp_density,num_species_std,w_num_species_std,num_points_std,w_num_points_std,sp_density_std,w_sp_density_std
"POLYGON ((4877190.508553693 2117963.876422193, 4877188.936309636 2117042.9185270467, 4878112.440644397 2117041.3491536425, 4878114.001059761 2117962.304490202, 4877190.508553693 2117963.876422193))",427062,2,2,0.8520833015441894,81.08332824707031,2.96539363861084,1.0,882.0,43.740867614746094,3553.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.3515456304945635e-06,0.8499115468308588,0.3315012034517676,-0.13158666916196265,-0.09696602381869121,0.8545239250895548,0.3381580099637436
"POLYGON ((4925209.157880173 2117897.873479348, 4925208.20053641 2116977.0230154227, 4926131.597643572 2116976.0697337124, 4926132.543165586 2117896.9186434736, 4925209.157880173 2117897.873479348))",427110,1,2,1.3074999809265138,78.45528411865234,4.120349502563476,1.230000114440918,1768.0,60.80634689331055,2813.0,38,POMCA_256,3,Orinoco,35,Meta,3507,Río Garagoa,248714.0,1.1760480387990157e-06,-0.4834711282198113,-0.4834711282198113,-0.13158666916196265,-0.13572142069987578,-0.47338196071321836,-0.47340609714860016
"POLYGON ((4883653.413654183 2117032.1817910024, 4883651.926653313 2116111.24162853, 4884575.425310786 2116109.75763634, 4884576.900503516 2117030.6953753466, 4883653.413654183 2117032.1817910024))",428028,3,6,1.0333333015441897,79.16666412353516,2.831104278564453,1.1200000762939453,1329.0,43.23028564453125,3247.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,3.527408831153041e-06,2.1832942218815288,0.037024010087669125,-0.05951279658384105,-0.12000303154107417,2.1828428226221743,0.04486196622144414
"POLYGON ((4885500.384932428 2117029.220810157, 4885498.92154768 2116108.285475295, 4886422.415383376 2116106.825145239, 4886423.866960295 2117027.7580952765, 4885500.384932428 2117029.220810157))",428030,1,1,0.9966666221618652,78.76106262207031,2.918072509765625,1.1300000190734862,1655.0,49.83005142211914,3259.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.175815317897221e-06,-0.4834711282198113,0.39481374811595216,-0.14960513730649305,-0.11527576498629903,-0.4736448548760187,0.40126968019503406
"POLYGON ((4922437.99972835 2116979.9539296, 4922437.008548985 2116059.09892003, 4923360.422221444 2116058.1117158737, 4923361.401598163 2116978.9651132636, 4922437.99972835 2116979.9539296))",428069,1,1,1.2520833015441897,77.66393280029297,3.840326690673828,1.2200000762939454,1254.0,59.099700927734375,2866.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1760210700353747e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.13158666916196265,-0.47341242609249673,-0.47341967807212976
"POLYGON ((4926131.597643572 2116976.0697337124, 4926130.65367417 2116055.22105699, 4927054.061034747 2116054.2811548826, 4927054.993201911 2116975.128296673, 4926131.597643572 2116976.0697337124))",428073,1,2,1.1512499809265138,77.9970703125,3.937725067138672,1.140000057220459,1860.0,67.73397064208984,3084.0,38,POMCA_256,3,Orinoco,35,Meta,3507,Río Garagoa,248714.0,1.176037272793463e-06,-0.4834711282198113,-0.4834711282198113,-0.13158666916196265,-0.135121357750692,-0.47339412257747154,-0.4733984687588221
"POLYGON ((4878110.882791332 2116120.394044624, 4878109.327500597 2115199.4391627754, 4879032.852878101 2115197.8867198913, 4879034.396379155 2116118.8390622125, 4878110.882791332 2116120.394044624))",428996,1,1,0.8262499809265137,79.49346923828125,3.2271923065185546,1.0199999809265137,1259.0,41.46097946166992,3510.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1757499078944682e-06,-0.4834711282198113,-0.1451628298873817,-0.14960513730649305,-0.1285487061688623,-0.4737187455655951,-0.13674067975278803
"POLYGON ((4882728.4255558895 2116112.7374520227, 4882726.929211938 2115191.7950745793, 4883650.442098238 2115190.301693999, 4883651.926653313 2116111.24162853, 4882728.4255558895 2116112.7374520227))",429001,1,2,1.1612500190734862,78.92156982421875,2.6639429092407227,1.1899999618530273,1322.0,43.41598892211914,3003.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1757819614070344e-06,-0.4834711282198113,1.1108162154366001,-0.13158666916196265,-0.08822478632473278,-0.47368253617792977,1.1145089529281975
"POLYGON ((4886422.415383376 2116106.825145239, 4886420.966193987 2115185.8924235143, 4887344.469436106 2115184.446289918, 4887345.906837242 2116105.3766460167, 4886422.415383376 2116106.825145239))",429005,2,4,1.0945833206176758,79.59039306640625,2.623827362060547,1.180000114440918,1496.0,46.28130722045898,3114.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.3516134201971614e-06,0.8499115468308588,-0.14210158599454506,-0.09554973287290185,-0.13624957330437884,0.8546005040172467,-0.13358951141232897
"POLYGON ((4887345.906837242 2116105.3766460167, 4887344.469436106 2115184.446289918, 4888267.97031562 2115183.011967681, 4888269.395928656 2116103.9399774754, 4887345.906837242 2116105.3766460167))",429006,1,1,1.244166660308838,79.92125701904297,2.728913497924805,1.2700000762939454,1242.0,40.59225463867188,2990.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.175812773083392e-06,-0.4834711282198113,0.46375899550266697,-0.14960513730649305,-0.11157133933360082,-0.4736477296358529,0.4699395080236633
"POLYGON ((4915049.638992598 2116067.422290099, 4915048.555173768 2115146.553919465, 4915971.994183697 2115145.4738728767, 4915973.06621842 2116066.340476737, 4915049.638992598 2116067.422290099))",429035,1,1,1.0804166793823242,78.37643432617188,3.804652404785157,1.1600000381469726,1636.0,62.53997421264648,3204.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759715611587902e-06,-0.4834711282198113,-0.48347112821981136,-0.14960513730649305,-0.14302758902454069,-0.47346835400683734,-0.4734898920908083
"POLYGON ((4923360.422221444 2116058.1117158737, 4923359.444455591 2115137.2585508996, 4924282.868304161 2115136.2847653595, 4924283.834286885 2116057.1363373837, 4923360.422221444 2116058.1117158737))",429044,1,2,1.212916660308838,76.875,3.933876037597656,1.2,1658.0,68.72969055175781,2919.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.176010477601917e-06,-0.4834711282198113,-0.4834711282198113,-0.13158666916196265,-0.1389510136909654,-0.47342439188028984,-0.4734139979158992
"POLYGON ((4740464.788885027 2115562.879817673, 4740461.479856806 2114641.33061228, 4741385.611792574 2114638.020954042, 4741388.909012175 2115559.5647363695, 4740464.788885027 2115562.879817673))",429805,2,11,0.6683333396911622,86.0,1.736418342590332,1.0,1364.0,48.74982833862305,3820.0,21,POMCA_149,2,Magdalena Cauca,26,Cauca,2615,Río Chinchiná,105459.0,2.3484210314219825e-06,0.8499115468308588,-0.4834711282198113,0.030579544138810952,-0.14960513730649305,0.8509942083733603,-0.4755074344421442
"POLYGON ((4877185.799566717 2115201.0034186095, 4877184.235067918 2114280.0462045767, 4878107.774772221 2114278.4845077256, 4878109.327500597 2115199.4391627754, 4877185.799566717 2115201.0034186095))",429951,1,3,0.96875,79.70679473876953,2.7479331970214838,1.079999923706055,1174.0,43.77699661254883,3342.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1757286515607717e-06,-0.4834711282198113,-0.2053507359087326,-0.11356820101743226,-0.1458467988167485,-0.4737427578739363,-0.1967013270460195
"POLYGON ((4914125.114382402 2115147.6457733917, 4914124.020584375 2114226.7758478303, 4915047.473140548 2114225.6857800838, 4915048.555173768 2115146.553919465, 4914125.114382402 2115147.6457733917))",429990,1,1,1.0412500381469727,78.14327239990234,3.908760070800781,1.140000057220459,1855.0,61.71571731567383,3305.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759522950277794e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.14335166479204126,-0.4734901180741963,-0.47349624379344757
"POLYGON ((4915048.555173768 2115146.553919465, 4915047.473140548 2114225.6857800838, 4915970.92391517 2114224.607500361, 4915971.994183697 2115145.4738728767, 4915048.555173768 2115146.553919465))",429991,1,2,1.1008333206176757,77.54237365722656,3.848455047607422,1.1799999237060548,1739.0,64.65615844726562,3110.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759568675875416e-06,-0.4834711282198113,-0.4834711282198113,-0.13158666916196265,-0.14960513730649305,-0.47348495266248947,-0.473488059031565
"POLYGON ((4871642.942069518 2114289.6640611803, 4871641.309643014 2113368.6913129026, 4872564.876845542 2113367.0615258506, 4872566.497520033 2114288.031599054, 4871642.942069518 2114289.6640611803))",430887,2,3,0.9454166412353516,82.11974334716797,2.615151596069336,1.0299999237060546,1263.0,37.98802947998047,3357.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,2.351347154254954e-06,0.8499115468308588,-0.29247635075750766,-0.11356820101743226,-0.13802570781488105,0.8542997155559654,-0.2836227504972603
"POLYGON ((4912277.110049883 2114228.9913478573, 4912275.994565766 2113308.118022583, 4913199.462488785 2113307.006203348, 4913200.566227276 2114227.8777037156, 4912277.110049883 2114228.9913478573))",430929,1,1,1.0975000381469726,77.63533020019531,3.664944458007812,1.169999885559082,1394.0,47.21923828125,3233.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759283316821652e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.14684610380198115,-0.47351718837013684,-0.47350745992302296
"POLYGON ((4921511.592235006 2114218.3853642, 4921510.594202029 2113297.529418746, 4922434.044792648 2113296.5352837993, 4922435.031081114 2114217.389597509, 4921511.592235006 2114218.3853642))",430939,1,2,1.2379166603088378,77.61708068847656,3.910696792602539,1.209999942779541,1311.0,51.44780731201172,2826.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759728156251753e-06,-0.4834711282198113,-0.4834711282198113,-0.13158666916196265,-0.14009886093203855,-0.47346693689351604,-0.4734187390645478
"POLYGON ((4898423.744097617 2113326.207666967, 4898422.454549369 2112405.3048786046, 4899345.963831436 2112404.0186252263, 4899347.24165157 2113324.919298793, 4898423.744097617 2113326.207666967))",431887,1,1,1.1649999618530271,78.68852233886719,2.763396644592285,1.2200000762939454,1180.0,34.691619873046875,3005.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.175837643550358e-06,-0.4834711282198113,0.0,-0.14960513730649305,0.0,-0.4736196346063945,0.0
"POLYGON ((4911352.524802964 2113309.2416108744, 4911351.399436418 2112388.3666715, 4912274.880925549 2112387.2449275265, 4912275.994565766 2113308.118022583, 4911352.524802964 2113309.2416108744))",431901,1,1,1.1649999618530271,77.3611068725586,3.470655822753906,1.2,1347.0,46.13652801513672,3015.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759089653797116e-06,-0.4834711282198113,-0.34900016777032017,-0.14960513730649305,-0.145603890787153,-0.47353906559659487,-0.3395552025854501
"POLYGON ((4915046.3928929595 2113304.817871578, 4915045.314431024 2112383.9501935686, 4915968.788676787 2112382.8754478483, 4915969.8554128595 2113303.741358811, 4915046.3928929595 2113304.817871578))",431905,1,1,1.1824999809265138,77.45901489257812,3.6149925231933593,1.2199999809265136,1727.0,63.98225402832031,3032.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1759275542618014e-06,-0.4834711282198113,-0.2548967270282065,-0.14960513730649305,-0.12501586496904882,-0.4735180665863783,-0.24581185555087232
"POLYGON ((4740454.878182274 2112798.2327886624, 4740451.585536098 2111876.684169796, 4741375.752780808 2111873.3907824294, 4741379.033676824 2112794.9339773934, 4740454.878182274 2112798.2327886624))",432656,1,1,0.8120833396911621,86.38613891601562,1.6019628524780274,1.0100000381469727,1493.0,39.56070709228516,3446.0,21,POMCA_149,2,Magdalena Cauca,26,Cauca,2615,Río Chinchiná,105459.0,1.174166512949724e-06,-0.4834711282198113,0.35021787778909497,-0.14960513730649305,-0.03694581543067937,-0.4755074344421442,0.353836773809139
"POLYGON ((4866098.149082278 2112457.728346174, 4866096.451769968 2111536.739589736, 4867020.058865347 2111535.0447296607, 4867021.744463443 2112456.0306947683, 4866098.149082278 2112457.728346174))",432790,4,16,0.9766666412353516,83.33333587646484,2.648613739013672,1.0100000381469727,1477.0,37.00085067749024,3435.75,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,4.702408457083382e-06,3.5166768969321986,-0.17433968535267155,0.12067188486146295,-0.13159258229434306,3.5101861792668974,-0.16600457220289705
"POLYGON ((4867021.744463443 2112456.0306947683, 4867020.058865347 2111535.0447296607, 4867943.663171077 2111533.3616072917, 4867945.3370551355 2112454.3448004, 4867021.744463443 2112456.0306947683))",432791,2,2,0.9324999809265136,83.0,2.783882522583008,1.0,1455.0,34.32770919799805,3445.5,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,2.3512185407462703e-06,0.8499115468308588,0.28234534615404455,-0.13158666916196265,-0.0819075489562615,0.8541544267553917,0.288853010502146
"POLYGON ((4867945.3370551355 2112454.3448004, 4867943.663171077 2111533.3616072917, 4868867.264706545 2111531.6902224505, 4868868.926876745 2112452.67066289, 4867945.3370551355 2112454.3448004))",432792,1,3,0.9429166793823244,83.41584014892578,2.615151214599609,1.0100000381469727,1373.0,42.11426544189453,3268.3333333333335,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,1.1756163768062552e-06,-0.4834711282198113,0.26430865665734604,-0.11356820101743226,-0.10474279338407957,-0.4738695895309323,0.27089284126271324
"POLYGON ((4871639.679914908 2112447.718789741, 4871638.052885231 2111526.7464913256, 4872561.6435335055 2111525.122054834, 4872563.258850022 2112446.0916779004, 4871639.679914908 2112447.718789741))",432796,1,1,1.0491666793823242,80.90909576416016,2.539088249206543,1.1,1164.0,34.1188850402832,3188.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1756443058682027e-06,-0.4834711282198113,-0.05970728859781519,-0.14960513730649305,-0.1252551712915615,-0.47383803934656177,-0.05177899988478428
"POLYGON ((4876257.548052673 2112439.700788657, 4876255.979587098 2111518.7416736954, 4877179.557062538 2111517.1759187714, 4877181.113815798 2112438.1324550286, 4876257.548052673 2112439.700788657))",432801,1,1,1.131666660308838,79.4871826171875,2.552479553222656,1.1699999809265136,1132.0,39.74285888671875,3025.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1756780996350738e-06,-0.4834711282198113,-0.3789381712801727,-0.14960513730649305,-0.14195844669154334,-0.4737998640731723,-0.3696881599941856
"POLYGON ((4865172.8418655535 2111538.4461876974, 4865171.135673301 2110617.454843988, 4866094.757272683 2110615.7510568323, 4866096.451769968 2111536.739589736, 4865172.8418655535 2111538.4461876974))",433770,1,1,1.0579166412353516,83.57605743408203,2.658249282836914,1.0299999237060546,1563.0,31.7535343170166,3068.0,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,1.1755803091317181e-06,-0.4834711282198113,0.3703740278628251,-0.14960513730649305,-0.08662432456563032,-0.4739103335338493,0.376513866697088
"POLYGON ((4867020.058865347 2111535.0447296607, 4867018.37606285 2110614.058988231, 4867941.992063188 2110612.378638003, 4867943.663171077 2111533.3616072917, 4867020.058865347 2111535.0447296607))",433772,1,3,0.9858333587646483,82.68608856201172,2.794745445251465,1.0299999237060546,1285.0,38.38227844238281,3303.0,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,1.1755946711896476e-06,-0.4834711282198113,0.27372374130215377,-0.11356820101743226,-0.10065462440631827,-0.4738941093736371,0.2802614695339896
"POLYGON ((4867943.663171077 2111533.3616072917, 4867941.992063188 2110612.378638003, 4868865.605293088 2110610.710005971, 4868867.264706545 2111531.6902224505, 4867943.663171077 2111533.3616072917))",433773,1,2,1.0037500381469726,82.46031951904297,2.6468252182006835,1.05,1314.0,33.481937408447266,3224.0,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,1.1756017777174735e-06,-0.4834711282198113,0.09627002544563744,-0.13158666916196265,-0.10470774798273066,-0.47388608145406125,0.10352732583589822
"POLYGON ((4876255.979587098 2111518.7416736954, 4876254.413722855 2110597.782783785, 4877178.002891188 2110596.2196076973, 4877179.557062538 2111517.1759187714, 4876255.979587098 2111518.7416736954))",433782,1,1,1.1129166603088378,79.13105773925781,2.5713308334350584,1.169999885559082,1119.0,36.003631591796875,3010.0,43,POMCA_076,2,Magdalena Cauca,21,Alto Magdalena,2120,Río Bogotá,593295.0,1.1756635013641709e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.145600797715359,-0.4738163550723811,-0.4738067914902752
"POLYGON ((4865171.135673301 2110617.454843988, 4865169.432315538 2109696.463723303, 4866093.065590458 2109694.762747096, 4866094.757272683 2110615.7510568323, 4865171.135673301 2110617.454843988))",434712,1,2,1.0766666412353516,83.17460632324219,2.4893707275390624,1.05,1254.0,38.89827346801758,3203.0,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,1.1755657343650187e-06,-0.4834711282198113,0.07826993528461312,-0.13158666916196265,-0.1084249757589039,-0.47392679798143394,0.08558349758895974
"POLYGON ((4866094.757272683 2110615.7510568323, 4866093.065590458 2109694.762747096, 4867016.696055984 2109693.07347011, 4867018.37606285 2110614.058988231, 4866094.757272683 2110615.7510568323))",434713,1,1,1.0858333587646485,82.86604309082031,2.6270727157592773,1.0699999809265135,1079.0,44.10234451293945,3191.0,285,POMCA_099,2,Magdalena Cauca,23,Medio Magdalena,2306,Río Negro,457211.0,1.1755729403216562e-06,-0.4834711282198113,0.10941695549521033,-0.14960513730649305,-0.10041016791244631,-0.4739186577416756,0.11660613352396078
"POLYGON ((4931665.003393005 2109603.887229734, 4931664.141725332 2108683.049327228, 4932587.633913536 2108682.191730381, 4932588.483934842 2109603.0282132393, 4931665.003393005 2109603.887229734))",435735,1,1,1.212083339691162,77.27920532226562,4.234374237060547,1.1699999809265136,2104.0,59.844993591308594,2945.0,38,POMCA_256,3,Orinoco,35,Meta,3507,Río Garagoa,248714.0,1.1759430374681994e-06,-0.4834711282198113,0.0,-0.14960513730649305,0.0,-0.4735005759159999,0.0
